field1,CustomerID,Class,LengthOfTime,CurrentBalance,Location,Income,LineOfCredit,HomeLoan,Superanuation,EducationSaver,Investment,WorkingFulltime,AvgTrans
724,"00041","Platinum",7.190000,3233.800000,"Suburban",148000,1,1,1,0,0,1,62
1702,"00012","Gold",3.390000,2097.900000,"Rural",128000,1,0,0,0,0,1,40
859,"00046","Platinum",4.110000,1200.650000,"Urban",158000,1,0,0,0,0,1,27
574,"00036","Platinum",6.280000,2225.920000,"Rural",192000,0,0,0,0,0,1,48
2975,"00025","Silver",5.650000,2393.530000,"Suburban",86000,1,1,1,1,1,0,71
748,"00042","Platinum",5.920000,2190.770000,"Rural",169000,0,0,0,0,0,1,46
2763,"00029","Silver",2.450000,1670.550000,"Rural",107000,1,1,1,0,0,1,50
1757,"00013","Gold",3.330000,996.040000,"Urban",115000,1,0,0,0,0,1,22
844,"00045","Platinum",5.910000,2177.450000,"Rural",168000,0,0,0,0,0,1,49
338,"00028","Platinum",3.650000,1217.670000,"Urban",192000,0,0,0,0,0,1,24
508,"00034","Platinum",4.190000,1367.890000,"Urban",126000,1,0,0,0,0,1,30
816,"00045","Platinum",5.490000,2227.770000,"Rural",153000,0,0,0,0,0,1,46
2442,"00017","Silver",2.100000,1622.450000,"Rural",95000,1,1,1,0,0,1,61
1322,"00047","Gold",4.250000,2166.720000,"Rural",128000,0,0,0,0,0,0,40
1181,"00041","Gold",4.160000,2104.190000,"Rural",135000,1,1,1,0,0,0,41
2048,"00002","Silver",2.650000,1639.470000,"Rural",115000,1,1,1,0,0,1,53
610,"00038","Platinum",8.260000,3233.800000,"Suburban",182000,1,1,1,0,0,1,63
484,"00033","Platinum",5.660000,2222.960000,"Rural",186000,0,0,0,0,0,1,49
2745,"00029","Silver",1.880000,1658.710000,"Rural",138000,1,1,1,0,0,1,54
1797,"00015","Gold",2.830000,2173.380000,"Rural",141000,1,1,0,0,0,1,40
1007,"00034","Gold",5.150000,3111.330000,"Suburban",144000,1,1,1,0,0,0,59
1201,"00042","Gold",3.040000,1060.790000,"Urban",173000,0,0,0,0,0,0,19
1021,"00035","Gold",3.380000,1884.040000,"Rural",155000,1,1,1,0,0,0,40
174,"00023","Platinum",8.230000,3456.170000,"Suburban",156000,1,1,1,0,0,1,60
1295,"00045","Gold",2.800000,1097.790000,"Urban",124000,1,0,0,0,0,0,20
2529,"00021","Silver",1.240000,742.590000,"Urban",88000,0,0,0,0,0,1,31
127,"00021","Platinum",5.550000,2028.710000,"Rural",187000,0,0,0,0,0,1,47
983,"00050","Platinum",8.380000,3237.130000,"Suburban",165000,1,1,1,0,0,1,61
892,"00047","Platinum",8.040000,3382.170000,"Suburban",184000,1,1,1,0,0,1,59
1584,"00007","Gold",3.430000,1126.650000,"Urban",109000,1,1,0,0,0,1,23
101,"00021","Platinum",4.930000,2299.550000,"Rural",174000,0,0,0,0,0,1,44
341,"00029","Platinum",7.320000,3456.540000,"Suburban",186000,1,1,1,0,0,1,59
54,"00019","Platinum",3.650000,1061.900000,"Urban",157000,1,0,0,0,0,1,28
1682,"00011","Gold",5.350000,2691.750000,"Suburban",162000,1,1,1,0,0,1,57
2512,"00020","Silver",1.730000,1716.060000,"Rural",115000,1,1,1,1,0,1,57
899,"00047","Platinum",7.660000,3408.070000,"Suburban",181000,1,1,1,0,0,1,59
2029,"00002","Silver",2.810000,1488.510000,"Rural",93000,1,1,1,0,0,1,57
1685,"00011","Gold",5.710000,2643.650000,"Suburban",146000,1,1,1,0,0,1,58
760,"00043","Platinum",3.530000,1156.990000,"Urban",172000,1,1,1,0,0,1,29
1120,"00038","Gold",3.620000,1881.080000,"Rural",108000,0,0,0,0,0,0,42
251,"00026","Platinum",7.610000,3330.370000,"Suburban",162000,1,1,1,0,0,1,62
2490,"00019","Silver",5.400000,2365.040000,"Suburban",101000,1,1,1,1,0,1,71
2854,"00033","Silver",2.440000,640.470000,"Urban",97000,1,0,0,0,0,1,36
2866,"00033","Silver",1.710000,676.730000,"Urban",109000,1,0,0,0,0,1,32
1745,"00013","Gold",3.600000,1252.820000,"Urban",132000,0,0,0,0,0,1,26
2701,"00027","Silver",2.010000,972.730000,"Urban",105000,1,1,1,0,0,1,33
2247,"00010","Silver",5.300000,2317.310000,"Suburban",108000,1,1,1,1,0,1,69
733,"00042","Platinum",6.080000,2113.070000,"Rural",174000,1,0,0,0,0,1,47
706,"00041","Platinum",8.210000,3322.600000,"Suburban",148000,1,1,1,0,0,1,64
1106,"00038","Gold",4.400000,1919.560000,"Rural",123000,1,0,0,0,0,0,39
538,"00035","Platinum",7.520000,3274.130000,"Suburban",156000,1,1,1,0,0,1,58
337,"00028","Platinum",4.230000,995.300000,"Urban",129000,1,0,0,0,0,1,24
2337,"00014","Silver",2.990000,1607.280000,"Rural",87000,1,1,1,1,0,1,53
1532,"00005","Gold",5.470000,2956.300000,"Suburban",129000,1,1,1,0,0,1,58
68,"00019","Platinum",3.490000,1015.280000,"Urban",187000,1,1,0,0,0,1,27
415,"00031","Platinum",4.180000,1068.190000,"Urban",141000,0,0,0,0,0,1,27
1658,"00010","Gold",3.060000,1123.690000,"Urban",140000,1,1,0,0,0,1,24
1146,"00039","Gold",3.330000,1204.350000,"Urban",109000,0,0,0,0,0,0,19
1456,"00002","Gold",5.720000,3027.340000,"Suburban",104000,1,1,1,1,0,1,57
207,"00024","Platinum",6.570000,2179.300000,"Rural",171000,0,0,0,0,0,1,48
2504,"00020","Silver",2.250000,1605.800000,"Rural",138000,1,1,1,0,0,1,52
565,"00036","Platinum",5.460000,2165.980000,"Rural",167000,0,0,0,0,0,1,43
2186,"00008","Silver",2.340000,1732.710000,"Rural",88000,1,1,1,1,0,1,58
1856,"00037","Gold",5.440000,2680.650000,"Suburban",118000,1,1,1,1,0,0,60
297,"00027","Platinum",5.030000,2193.360000,"Rural",173000,1,0,0,0,0,1,46
227,"00025","Platinum",3.610000,918.340000,"Urban",185000,0,0,0,0,0,1,24
778,"00043","Platinum",4.090000,1235.430000,"Urban",157000,1,0,0,0,0,1,28
118,"00021","Platinum",6.840000,2445.700000,"Rural",180000,1,0,0,0,0,1,47
81,"00020","Platinum",7.790000,3139.820000,"Suburban",197000,1,1,1,0,0,1,64
1942,"00005","Gold",5.060000,2988.860000,"Suburban",100000,1,1,1,1,1,0,56
2275,"00011","Silver",3.200000,1595.810000,"Rural",124000,1,1,1,0,0,1,48
24,"00018","Platinum",6.020000,2262.920000,"Rural",170000,0,0,0,0,0,1,46
2836,"00032","Silver",2.500000,1739.370000,"Rural",84000,1,1,0,0,0,1,58
1086,"00037","Gold",5.710000,2738.370000,"Suburban",149000,1,1,1,1,0,0,57
2987,"00028","Silver",4.330000,2080.140000,"Suburban",128000,1,1,1,1,1,0,69
434,"00032","Platinum",7.970000,3423.980000,"Suburban",176000,1,1,1,0,0,1,59
2364,"00014","Silver",2.430000,1505.900000,"Rural",93000,1,0,0,0,0,1,56
2566,"00022","Silver",5.050000,2382.800000,"Suburban",116000,1,1,1,1,0,1,77
656,"00039","Platinum",5.170000,2220.000000,"Rural",193000,0,0,0,0,0,1,46
64,"00019","Platinum",3.730000,987.160000,"Urban",181000,1,1,1,0,0,1,26
1285,"00045","Gold",3.340000,1104.080000,"Urban",167000,1,1,1,0,0,0,23
2749,"00029","Silver",1.950000,1666.850000,"Rural",89000,1,1,1,1,0,1,55
826,"00045","Platinum",6.670000,2428.680000,"Rural",180000,0,0,0,0,0,1,41
1045,"00035","Gold",4.220000,2269.210000,"Rural",114000,1,1,0,0,0,0,43
846,"00046","Platinum",4.120000,1170.680000,"Urban",167000,1,0,0,0,0,1,22
2304,"00012","Silver",0.680000,839.900000,"Urban",112000,1,1,1,0,0,1,34
2177,"00008","Silver",2.480000,1768.230000,"Rural",81000,1,1,1,1,0,1,54
2331,"00013","Silver",3.510000,2239.240000,"Suburban",133000,1,1,1,1,0,1,72
1747,"00013","Gold",3.290000,1071.520000,"Urban",150000,0,0,0,0,0,1,24
31,"00018","Platinum",5.660000,2153.400000,"Rural",176000,0,0,0,0,0,1,46
2266,"00011","Silver",2.250000,1585.080000,"Rural",106000,1,1,1,1,0,1,54
2765,"00030","Silver",1.160000,732.230000,"Urban",122000,1,1,0,0,0,1,34
2663,"00026","Silver",2.360000,1686.830000,"Rural",72000,1,1,1,1,0,1,59
728,"00042","Platinum",5.770000,2159.320000,"Rural",171000,0,0,0,0,0,1,47
2006,"00001","Silver",4.930000,2183.740000,"Suburban",120000,1,1,1,1,0,1,71
2928,"00011","Silver",2.810000,1679.060000,"Rural",103000,1,1,1,1,1,0,58
1741,"00013","Gold",2.960000,974.950000,"Urban",115000,1,1,0,0,0,1,21
2382,"00015","Silver",1.190000,671.550000,"Urban",70000,1,1,0,0,0,1,37
739,"00042","Platinum",5.510000,2291.040000,"Rural",164000,1,0,0,0,0,1,43
1121,"00038","Gold",4.650000,1873.680000,"Rural",144000,1,0,0,0,0,0,39
97,"00020","Platinum",7.070000,3139.080000,"Suburban",166000,1,1,1,0,0,1,59
80,"00020","Platinum",8.100000,3343.690000,"Suburban",193000,1,1,1,0,0,1,63
2916,"00007","Silver",4.990000,2318.790000,"Suburban",101000,1,1,1,1,1,0,73
2602,"00023","Silver",2.810000,1666.110000,"Rural",105000,1,0,0,0,0,1,54
2936,"00013","Silver",4.350000,2153.030000,"Suburban",85000,1,1,1,1,1,0,69
1046,"00035","Gold",3.880000,1887.370000,"Rural",126000,1,1,0,0,0,0,40
1195,"00041","Gold",3.880000,2167.830000,"Rural",167000,1,1,1,0,0,0,39
957,"00049","Platinum",4.330000,1167.350000,"Urban",190000,1,1,0,0,0,1,28
1424,"00001","Gold",3.000000,1098.160000,"Urban",181000,0,0,0,0,0,1,24
233,"00025","Platinum",3.420000,1057.460000,"Urban",226000,0,0,0,0,0,1,25
1710,"00012","Gold",4.730000,2120.100000,"Rural",154000,1,1,1,0,0,1,42
1244,"00043","Gold",5.510000,2885.260000,"Suburban",154000,1,1,1,1,0,0,57
1442,"00001","Gold",3.260000,1090.390000,"Urban",128000,0,0,0,0,0,1,19
1402,"00050","Gold",4.000000,2109.740000,"Rural",171000,1,0,0,0,0,1,40
1459,"00002","Gold",5.710000,3102.080000,"Suburban",102000,1,1,1,1,0,1,64
2682,"00026","Silver",2.680000,1591.000000,"Rural",77000,1,1,1,0,0,1,57
2103,"00005","Silver",1.950000,1948.050000,"Rural",107000,1,1,1,1,0,1,54
1780,"00015","Gold",3.950000,2117.510000,"Rural",96000,1,1,1,0,0,1,43
2907,"00005","Silver",1.470000,1749.730000,"Rural",102000,1,1,1,1,1,0,51
141,"00022","Platinum",4.430000,1154.400000,"Urban",162000,1,1,0,0,0,1,26
1795,"00015","Gold",3.890000,2033.520000,"Rural",114000,0,0,0,0,0,1,42
1179,"00041","Gold",4.220000,2350.980000,"Rural",99000,1,1,0,0,0,0,37
1597,"00007","Gold",2.930000,1036.740000,"Urban",149000,1,0,0,0,0,1,21
55,"00019","Platinum",3.690000,1193.250000,"Urban",170000,1,0,0,0,0,1,28
1622,"00009","Gold",4.220000,1986.900000,"Rural",121000,1,1,0,0,0,1,39
2270,"00011","Silver",1.690000,1886.630000,"Rural",53000,1,1,1,1,0,1,58
2032,"00002","Silver",2.470000,1742.700000,"Rural",94000,1,1,1,0,0,1,60
2110,"00005","Silver",1.900000,1998.740000,"Rural",85000,1,1,1,0,0,1,52
2838,"00032","Silver",3.160000,1637.250000,"Rural",130000,1,0,0,0,0,1,55
1764,"00014","Gold",5.410000,2994.040000,"Suburban",115000,1,1,1,1,0,1,59
1178,"00041","Gold",3.170000,1997.260000,"Rural",155000,1,1,1,0,0,0,37
1539,"00005","Gold",5.120000,2517.110000,"Suburban",97000,1,1,1,1,0,1,59
1481,"00003","Gold",4.500000,2083.470000,"Rural",119000,1,1,0,0,0,1,41
2990,"00031","Silver",5.290000,2174.120000,"Suburban",102000,1,1,1,1,1,0,71
2760,"00029","Silver",2.740000,1660.930000,"Rural",84000,1,1,1,0,0,1,55
943,"00049","Platinum",3.920000,1179.930000,"Urban",156000,1,1,0,0,0,1,25
2367,"00015","Silver",1.940000,633.070000,"Urban",103000,0,0,0,0,0,1,29
2169,"00007","Silver",5.470000,2096.050000,"Suburban",127000,1,1,1,1,0,1,69
768,"00043","Platinum",3.920000,1156.250000,"Urban",177000,1,1,0,0,0,1,27
2878,"00034","Silver",3.150000,2188.180000,"Suburban",105000,1,1,1,1,0,1,74
2608,"00024","Silver",2.100000,551.300000,"Urban",107000,1,0,0,0,0,1,36
2114,"00005","Silver",3.920000,1710.140000,"Rural",95000,1,0,0,0,0,1,55
362,"00029","Platinum",8.330000,3286.710000,"Suburban",174000,1,1,1,0,0,1,61
2021,"00001","Silver",3.890000,2260.700000,"Suburban",119000,1,1,1,1,0,1,71
439,"00032","Platinum",7.580000,3527.950000,"Suburban",169000,1,1,1,0,0,1,62
1987,"00014","Gold",5.330000,2464.940000,"Suburban",94000,1,1,1,1,0,0,62
2227,"00009","Silver",2.350000,849.520000,"Urban",90000,0,0,0,0,0,1,38
905,"00048","Platinum",5.440000,2293.630000,"Rural",218000,1,0,0,0,0,1,46
281,"00027","Platinum",6.080000,2208.160000,"Rural",180000,0,0,0,0,0,1,45
537,"00035","Platinum",7.690000,3171.640000,"Suburban",174000,1,1,1,0,0,1,63
440,"00032","Platinum",7.890000,3344.060000,"Suburban",179000,1,1,1,0,0,1,58
2299,"00012","Silver",1.210000,714.470000,"Urban",72000,1,1,1,0,0,1,35
1391,"00049","Gold",5.500000,2974.800000,"Suburban",168000,1,1,1,1,0,1,61
1878,"00040","Gold",5.520000,2947.420000,"Suburban",152000,1,1,1,1,0,0,49
2977,"00025","Silver",4.540000,2398.710000,"Suburban",111000,1,1,1,1,1,0,71
954,"00049","Platinum",3.910000,1294.630000,"Urban",203000,1,1,0,0,0,1,28
2403,"00016","Silver",6.690000,2277.350000,"Suburban",60000,1,1,1,1,0,1,75
1301,"00045","Gold",2.870000,904.650000,"Urban",134000,0,0,0,0,0,0,25
688,"00040","Platinum",3.960000,1073.740000,"Urban",188000,1,0,0,0,0,1,30
1551,"00006","Gold",4.490000,2016.870000,"Rural",137000,1,1,1,0,0,1,42
665,"00039","Platinum",5.120000,2099.380000,"Rural",184000,0,0,0,0,0,1,51
2755,"00029","Silver",2.410000,1713.840000,"Rural",79000,1,1,1,0,0,1,55
1475,"00003","Gold",4.700000,2010.210000,"Rural",141000,1,1,0,0,0,1,39
2138,"00006","Silver",1.750000,691.530000,"Urban",48000,0,0,0,0,0,1,36
1383,"00049","Gold",5.130000,2811.630000,"Suburban",120000,1,1,1,1,0,1,59
1463,"00002","Gold",5.500000,3027.710000,"Suburban",158000,1,1,1,1,0,1,56
1375,"00048","Gold",3.110000,1207.680000,"Urban",141000,0,0,0,0,0,1,22
956,"00049","Platinum",4.040000,1169.940000,"Urban",193000,1,1,0,0,0,1,22
1594,"00007","Gold",3.230000,1016.390000,"Urban",106000,1,1,0,0,0,1,26
427,"00031","Platinum",4.160000,1135.160000,"Urban",200000,1,0,0,0,0,1,28
625,"00038","Platinum",7.520000,3400.300000,"Suburban",181000,1,1,1,0,0,1,61
1073,"00036","Gold",3.240000,1189.550000,"Urban",115000,0,0,0,0,0,0,24
546,"00035","Platinum",7.700000,3284.490000,"Suburban",173000,1,1,1,0,0,1,59
2198,"00008","Silver",2.680000,1521.070000,"Rural",76000,1,1,1,0,0,1,57
2761,"00029","Silver",2.690000,1864.060000,"Rural",125000,1,1,1,1,0,1,56
743,"00042","Platinum",6.230000,2157.100000,"Rural",165000,1,0,0,0,0,1,48
970,"00050","Platinum",7.660000,3181.630000,"Suburban",153000,1,1,1,0,0,1,64
56,"00019","Platinum",3.660000,1171.050000,"Urban",190000,1,0,0,0,0,1,25
1058,"00036","Gold",3.070000,1016.020000,"Urban",132000,1,1,0,0,0,0,20
2221,"00009","Silver",1.690000,729.270000,"Urban",106000,1,1,1,0,0,1,35
168,"00023","Platinum",7.670000,3258.960000,"Suburban",200000,1,1,1,0,0,1,58
372,"00030","Platinum",5.490000,2049.430000,"Rural",218000,0,0,0,0,0,1,48
1572,"00006","Gold",4.030000,1942.130000,"Rural",157000,1,0,0,0,0,1,38
2887,"00001","Silver",3.470000,2406.480000,"Suburban",124000,1,1,1,1,1,0,77
545,"00035","Platinum",7.570000,3282.640000,"Suburban",172000,1,1,1,0,0,1,63
1059,"00036","Gold",3.640000,1085.950000,"Urban",151000,0,0,0,0,0,0,25
848,"00046","Platinum",4.230000,1185.480000,"Urban",184000,1,0,0,0,0,1,24
1100,"00038","Gold",2.930000,2023.900000,"Rural",147000,1,1,0,0,0,0,41
458,"00032","Platinum",8.000000,3499.830000,"Suburban",178000,1,1,1,0,0,1,59
1435,"00001","Gold",3.310000,1038.960000,"Urban",157000,1,0,0,0,0,1,24
2476,"00019","Silver",5.200000,2175.970000,"Suburban",101000,1,1,1,1,0,1,72
1341,"00047","Gold",4.210000,2109.370000,"Rural",102000,1,1,1,0,0,0,40
2238,"00010","Silver",4.680000,2153.400000,"Suburban",106000,1,1,1,1,0,1,72
1311,"00046","Gold",5.740000,3219.000000,"Suburban",129000,1,1,1,0,0,0,56
2050,"00003","Silver",2.440000,853.220000,"Urban",84000,1,1,1,1,0,1,31
1080,"00037","Gold",5.540000,2899.690000,"Suburban",149000,1,1,1,1,0,0,56
162,"00023","Platinum",7.080000,3246.380000,"Suburban",212000,1,1,1,0,0,1,64
2678,"00026","Silver",3.180000,1575.460000,"Rural",114000,1,1,1,0,0,1,54
1589,"00007","Gold",3.110000,1183.260000,"Urban",137000,1,0,0,0,0,1,21
1436,"00001","Gold",3.470000,1098.900000,"Urban",144000,1,1,1,0,0,1,18
2789,"00030","Silver",1.230000,828.060000,"Urban",129000,1,1,0,0,0,1,34
2294,"00012","Silver",1.760000,759.240000,"Urban",122000,1,1,0,0,0,1,35
2250,"00010","Silver",6.470000,2166.720000,"Suburban",101000,1,1,1,1,0,1,72
2821,"00032","Silver",2.580000,1800.790000,"Rural",71000,1,1,1,0,0,1,56
2024,"00002","Silver",2.570000,1884.410000,"Rural",85000,1,1,1,0,0,1,52
1804,"00015","Gold",4.030000,2210.750000,"Rural",115000,1,0,0,0,0,1,35
2515,"00020","Silver",2.170000,1761.940000,"Rural",92000,1,1,1,1,0,1,55
1599,"00007","Gold",3.300000,1084.100000,"Urban",125000,1,0,0,0,0,1,22
1469,"00002","Gold",5.430000,3414.730000,"Suburban",104000,1,1,1,1,0,1,52
260,"00026","Platinum",7.290000,3404.370000,"Suburban",160000,1,1,1,0,0,1,61
449,"00032","Platinum",7.490000,3359.230000,"Suburban",187000,1,1,1,1,0,1,60
2870,"00033","Silver",2.220000,532.430000,"Urban",118000,1,1,1,0,0,1,36
1294,"00045","Gold",3.430000,1336.440000,"Urban",103000,1,1,0,0,0,0,16
2705,"00027","Silver",2.470000,657.490000,"Urban",105000,1,1,1,0,0,1,32
613,"00038","Platinum",7.120000,3345.170000,"Suburban",150000,1,1,1,0,0,1,61
359,"00029","Platinum",7.770000,3404.740000,"Suburban",120000,1,1,1,0,0,1,61
492,"00034","Platinum",3.710000,1024.900000,"Urban",165000,0,0,0,0,0,1,22
304,"00027","Platinum",6.340000,1986.160000,"Rural",171000,1,0,0,0,0,1,43
2070,"00003","Silver",1.910000,775.150000,"Urban",118000,1,0,0,0,0,1,39
2807,"00031","Silver",5.150000,2344.320000,"Suburban",87000,1,1,1,1,0,1,71
1860,"00037","Gold",5.760000,2891.550000,"Suburban",168000,1,1,1,1,0,0,58
1574,"00007","Gold",3.360000,1148.850000,"Urban",138000,0,0,0,0,0,1,26
704,"00041","Platinum",7.880000,3221.960000,"Suburban",159000,1,1,1,0,0,1,60
1792,"00015","Gold",3.340000,2015.020000,"Rural",106000,1,1,0,0,0,1,36
2479,"00019","Silver",2.750000,2309.170000,"Suburban",77000,1,1,1,0,0,1,71
898,"00047","Platinum",8.040000,3450.250000,"Suburban",222000,1,1,1,0,0,1,61
685,"00040","Platinum",3.730000,1115.180000,"Urban",183000,1,1,0,0,0,1,25
2323,"00013","Silver",6.490000,2267.360000,"Suburban",101000,1,1,1,1,0,1,73
1385,"00049","Gold",5.680000,2806.450000,"Suburban",154000,1,1,1,0,0,1,58
1263,"00044","Gold",3.720000,1851.850000,"Rural",128000,1,1,1,0,0,0,41
2842,"00032","Silver",2.150000,1471.120000,"Rural",117000,1,1,0,0,0,1,54
1650,"00009","Gold",3.640000,2086.800000,"Rural",157000,1,1,1,0,0,1,41
2510,"00020","Silver",2.300000,1676.470000,"Rural",77000,1,1,1,1,0,1,50
383,"00030","Platinum",6.880000,2277.350000,"Rural",172000,0,0,0,0,0,1,50
1390,"00049","Gold",5.160000,2873.790000,"Suburban",127000,1,1,1,1,0,1,56
2415,"00017","Silver",2.240000,1461.500000,"Rural",111000,1,0,0,0,0,1,53
796,"00044","Platinum",7.500000,3305.580000,"Suburban",159000,1,1,1,0,0,1,60
2365,"00014","Silver",2.210000,1395.640000,"Rural",105000,1,1,0,0,0,1,52
2128,"00006","Silver",2.370000,576.830000,"Urban",73000,1,0,0,0,0,1,35
527,"00035","Platinum",8.120000,3188.290000,"Suburban",184000,1,1,1,0,0,1,62
2189,"00008","Silver",1.810000,1676.100000,"Rural",99000,1,1,1,0,0,1,57
1976,"00011","Gold",5.660000,3090.980000,"Suburban",139000,1,1,1,1,1,0,58
1352,"00048","Gold",2.880000,1291.300000,"Urban",130000,0,0,0,0,0,1,21
2234,"00010","Silver",5.500000,2361.340000,"Suburban",137000,1,1,1,1,0,1,80
1590,"00007","Gold",3.380000,1307.950000,"Urban",135000,0,0,0,0,0,1,24
2424,"00017","Silver",2.270000,1613.940000,"Rural",90000,1,1,1,0,0,1,56
1342,"00047","Gold",4.920000,2097.160000,"Rural",102000,1,0,0,0,0,0,41
2726,"00028","Silver",4.180000,2216.670000,"Suburban",79000,1,1,1,1,0,1,67
2717,"00028","Silver",5.520000,2165.610000,"Suburban",90000,1,1,1,1,0,1,75
2242,"00010","Silver",4.290000,2282.900000,"Suburban",101000,1,1,1,0,0,1,71
1373,"00048","Gold",2.940000,1278.720000,"Urban",140000,1,0,0,0,0,1,24
2771,"00030","Silver",2.720000,707.810000,"Urban",71000,1,0,0,0,0,1,32
49,"00019","Platinum",4.020000,1144.410000,"Urban",163000,1,1,1,0,0,1,27
210,"00024","Platinum",5.290000,2295.850000,"Rural",216000,0,0,0,0,0,1,48
2390,"00015","Silver",2.180000,657.860000,"Urban",102000,0,0,0,0,0,1,34
494,"00034","Platinum",4.020000,1338.290000,"Urban",131000,1,0,0,0,0,1,26
2973,"00025","Silver",6.290000,2428.680000,"Suburban",86000,1,1,1,1,1,0,71
2033,"00002","Silver",2.590000,1596.180000,"Rural",101000,1,1,1,0,0,1,49
466,"00033","Platinum",6.290000,2406.480000,"Rural",183000,0,0,0,0,0,1,49
2680,"00026","Silver",1.750000,1642.800000,"Rural",78000,1,1,1,0,0,1,51
620,"00038","Platinum",7.630000,3244.530000,"Suburban",161000,1,1,1,0,0,1,62
2989,"00029","Silver",3.240000,1566.950000,"Rural",120000,1,1,1,1,1,0,54
2806,"00031","Silver",4.610000,2211.860000,"Suburban",74000,1,1,1,1,0,1,72
2992,"00031","Silver",5.310000,2235.910000,"Suburban",111000,1,1,1,1,1,0,77
124,"00021","Platinum",5.710000,2211.490000,"Rural",179000,0,0,0,0,0,1,48
280,"00027","Platinum",4.730000,2275.500000,"Rural",212000,0,0,0,0,0,1,50
1492,"00003","Gold",3.690000,1935.100000,"Rural",105000,1,0,0,0,0,1,45
2182,"00008","Silver",2.410000,1516.630000,"Rural",90000,1,1,0,0,0,1,64
339,"00028","Platinum",3.700000,878.750000,"Urban",174000,1,1,1,0,0,1,25
2451,"00018","Silver",3.220000,765.530000,"Urban",123000,1,1,0,0,0,1,35
2283,"00011","Silver",1.680000,1517.000000,"Rural",90000,1,1,1,0,0,1,59
107,"00021","Platinum",6.670000,2248.120000,"Rural",147000,0,0,0,0,0,1,50
667,"00040","Platinum",3.890000,1052.280000,"Urban",204000,1,0,0,0,0,1,26
2343,"00014","Silver",2.320000,1677.580000,"Rural",78000,1,1,1,0,0,1,56
249,"00025","Platinum",4.160000,1053.020000,"Urban",149000,0,0,0,0,0,1,26
2555,"00022","Silver",4.250000,2054.610000,"Suburban",130000,1,1,1,1,0,1,73
1290,"00045","Gold",3.390000,1236.170000,"Urban",123000,0,0,0,0,0,0,21
1423,"00050","Gold",3.930000,1872.200000,"Rural",153000,1,1,0,0,0,1,40
1206,"00042","Gold",3.260000,1221.370000,"Urban",140000,1,1,1,0,0,0,19
2165,"00007","Silver",6.220000,2150.810000,"Suburban",122000,1,1,1,1,0,1,78
2802,"00031","Silver",5.420000,2269.210000,"Suburban",97000,1,1,1,1,0,1,75
1983,"00014","Gold",5.320000,2918.930000,"Suburban",138000,1,1,1,1,0,0,57
1377,"00048","Gold",2.960000,1235.430000,"Urban",114000,1,1,0,0,0,1,22
2426,"00017","Silver",3.410000,1594.330000,"Rural",123000,1,1,1,1,0,1,54
570,"00036","Platinum",5.190000,2392.420000,"Rural",192000,0,0,0,0,0,1,51
1892,"00043","Gold",5.790000,2960.740000,"Suburban",121000,1,1,1,1,0,0,55
2016,"00001","Silver",5.410000,2189.660000,"Suburban",74000,1,1,1,1,0,1,73
702,"00041","Platinum",8.430000,3229.730000,"Suburban",167000,1,1,1,0,0,1,65
1899,"00046","Gold",5.490000,3052.870000,"Suburban",145000,1,1,1,1,0,0,53
1362,"00048","Gold",3.420000,1112.590000,"Urban",137000,1,0,0,0,0,1,20
666,"00039","Platinum",6.000000,2352.830000,"Rural",193000,0,0,0,0,0,1,49
2981,"00028","Silver",2.840000,2020.200000,"Suburban",98000,1,1,1,1,1,0,65
566,"00036","Platinum",5.400000,2149.700000,"Rural",147000,0,0,0,0,0,1,48
1931,"00002","Gold",5.580000,2887.850000,"Suburban",148000,1,1,1,1,0,0,59
2217,"00009","Silver",2.470000,842.860000,"Urban",93000,1,1,0,0,0,1,32
715,"00041","Platinum",8.420000,3251.560000,"Suburban",162000,1,1,1,0,0,1,61
2816,"00032","Silver",2.480000,1772.300000,"Rural",67000,1,1,1,0,0,1,56
1057,"00036","Gold",3.560000,1042.660000,"Urban",135000,1,1,0,0,0,0,25
647,"00039","Platinum",5.010000,2303.250000,"Rural",175000,0,0,0,0,0,1,47
1336,"00047","Gold",4.350000,1921.040000,"Rural",107000,1,1,0,0,0,0,41
769,"00043","Platinum",4.400000,1088.540000,"Urban",147000,1,0,0,0,0,1,31
1756,"00013","Gold",3.450000,1163.650000,"Urban",108000,1,0,0,0,0,1,22
77,"00020","Platinum",7.410000,3289.300000,"Suburban",189000,1,1,1,0,0,1,63
468,"00033","Platinum",5.720000,2087.910000,"Rural",175000,0,0,0,0,0,1,44
2627,"00024","Silver",1.500000,662.670000,"Urban",93000,1,1,1,1,0,1,35
877,"00047","Platinum",8.050000,3418.800000,"Suburban",179000,1,1,1,0,0,1,63
25,"00018","Platinum",4.840000,2309.910000,"Rural",189000,0,0,0,0,0,1,43
1143,"00039","Gold",3.760000,1105.190000,"Urban",126000,0,0,0,0,0,0,23
2280,"00011","Silver",2.510000,1566.210000,"Rural",82000,1,1,1,0,0,1,55
371,"00030","Platinum",6.110000,2120.100000,"Rural",166000,0,0,0,0,0,1,47
1924,"00049","Gold",5.360000,2907.460000,"Suburban",158000,1,1,1,1,1,0,54
516,"00034","Platinum",4.190000,1101.120000,"Urban",179000,1,1,0,0,0,1,25
2772,"00030","Silver",1.940000,902.060000,"Urban",140000,1,1,1,1,0,1,33
2201,"00008","Silver",2.360000,1808.930000,"Rural",100000,1,1,1,0,0,1,54
